,2015,2016,2017,2018,2019,2020,2021,2022,2023
net_income,-10399.0,-3720000.0,-18044346.0,1047687.0,-6558450.0,-19942504.0,-22875000.0,-43177000.0,-55816000.0
cash_and_equiv,129000.0,7000.0,1201654.0,732542.0,1340203.0,19829275.0,34631000.0,80242000.0,29158000.0
long_term_assets,0.0,151000.0,267000.0,253184.0,739872.0,752827.0,3302000.0,6254000.0,9339000.0
eps_diluted,0.0,-2.69,-3.01,0.14,-0.77,0.0,0.0,0.0,0.0
depreication,0.0,0.0,38137.0,14603.0,64787.0,159403.0,211000.0,314000.0,634000.0
revenue,0.0,0.0,0.0,0.0,7724001.0,1390104.0,873000.0,0.0,0.0
