,2019,2020,2021,2022
net_income,-10444000.0,-17837000.0,-24711000.0,-36896000.0
cash_and_equiv,2543000.0,39766000.0,49229000.0,20323000.0
long_term_debt,1665000.0,3538000.0,9728000.0,7331000.0
long_term_assets,1938000.0,1631000.0,1287000.0,1397000.0
depreication,615000.0,755000.0,755000.0,422000.0
eps_diluted,0.0,-5.26,-2.14,-3.09
