,2017,2018,2019,2020,2021,2022
revenue,0.0,0.0,0.0,0.0,0.0,0.0
net_income,8311000.0,10803000.0,-36764000.0,-410000.0,31559000.0,74102000.0
eps_diluted,0.14,0.17,-0.59,-0.02,0.33,0.81
cash_and_equiv,372073.0,92229000.0,125403000.0,134451000.0,198786000.0,224113000.0
long_term_debt,157390.0,317277000.0,404638000.0,392531000.0,413357000.0,631937000.0
long_term_assets,450000000.0,233163000.0,357822000.0,408257000.0,368078000.0,563557000.0
