,2018,2019,2020,2021,2022
cash_and_equiv,1284000.0,12139000.0,18079000.0,105833000.0,19473000.0
revenue,0.0,39416000.0,57365000.0,94419000.0,141838000.0
net_income,0.0,-4265000.0,-3668000.0,-20552000.0,-42815000.0
depreication,0.0,793000.0,1210000.0,685000.0,2133000.0
eps_diluted,0.0,0.0,-0.12,-0.43,-0.77
long_term_debt,0.0,0.0,42574000.0,47575000.0,82956000.0
long_term_assets,0.0,0.0,829000.0,2849000.0,25622000.0
