,2019,2020,2021,2022
revenue,126567000.0,256956000.0,458605000.0,653560000.0
net_income,-51392000.0,-32564000.0,-38756000.0,-114019000.0
eps_diluted,-2.98,-1.52,-0.64,-0.68
cash_and_equiv,182354000.0,186694000.0,403262000.0,300635000.0
depreication,2658000.0,4060000.0,5256000.0,6724000.0
long_term_assets,0.0,17658000.0,18112000.0,26534000.0
