,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,29779.0,58716.0,50006.0,135778.0,110441.0,162184.0,3291646.0,0.0
net_income,0.0,-1376406.0,-2581011.0,-5790835.0,-5528599.0,-5755256.0,-10412582.0,-8815744.0
eps_diluted,0.0,-0.02,-0.04,-0.07,-0.06,-0.04,-0.05,-0.04
long_term_assets,0.0,80376.0,72916.0,52137.0,2143871.0,7623008.0,7044063.0,2436176.0
depreication,0.0,16461.0,23606.0,23782.0,73385.0,247366.0,827696.0,829481.0
revenue,0.0,0.0,0.0,0.0,4018818.0,6133120.0,6497131.0,5858202.0
