,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,54740000.0,198557000.0,304606000.0,453898000.0,152265000.0,759981000.0,858578000.0,922191000.0,1609954000.0,2321422000.0
net_income,-1201000.0,-70852000.0,-28246000.0,75129000.0,69254000.0,-5888000.0,12500000.0,-173394000.0,-79423000.0,173377000.0
depreication,30192000.0,49541000.0,71373000.0,98493000.0,128687000.0,156007000.0,187163000.0,242942000.0,388096000.0,451046000.0
eps_diluted,0.0,-3.11,-0.96,0.72,0.63,-0.05,0.1,-1.24,-0.39,0.8
long_term_debt,0.0,390134000.0,787245000.0,1142807000.0,1606090000.0,2121113000.0,2785034000.0,5697501000.0,7515010000.0,9554600000.0
long_term_assets,0.0,1696050000.0,2374877000.0,3203473000.0,3546273000.0,4288374000.0,5072511000.0,13245214000.0,14935533000.0,17171162000.0
