,2018,2019,2020,2021,2022
revenue,2452800000.0,2438100000.0,2707100000.0,3009500000.0,3122300000.0
net_income,-470600000.0,-102300000.0,-245800000.0,-218300000.0,-804800000.0
cash_and_equiv,254300000.0,83800000.0,104700000.0,272800000.0,228400000.0
eps_diluted,0.0,-0.62,-1.37,-1.05,-3.81
long_term_debt,0.0,4545200000.0,4104900000.0,4171300000.0,4174900000.0
long_term_assets,0.0,5728700000.0,5619300000.0,5339200000.0,4383500000.0
