,2017,2018,2019,2020,2021,2022
net_income,-2000.0,-30509000.0,-61030000.0,-250221000.0,-257005000.0,-332632000.0
depreication,0.0,1048000.0,4600000.0,7400000.0,10500000.0,14300000.0
cash_and_equiv,0.0,92432000.0,175126000.0,183351000.0,173314000.0,61904000.0
long_term_assets,0.0,305873000.0,173226000.0,382699000.0,567311000.0,288255000.0
revenue,0.0,0.0,0.0,0.0,38489000.0,243000.0
eps_diluted,0.0,0.0,-1.83,-2.08,-1.89,-2.32
