,2019,2020,2021,2022
revenue,494538000.0,507429000.0,796922000.0,1228928000.0
net_income,7527000.0,6082000.0,21117000.0,136634000.0
eps_diluted,0.04,0.03,0.18,0.98
depreication,15964000.0,16957000.0,23922000.0,24901000.0
cash_and_equiv,0.0,57093000.0,123777000.0,145181000.0
long_term_assets,0.0,129941000.0,218554000.0,453741000.0
