,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,5747000.0,8054000.0,8362000.0,8730000.0,8406000.0,7645000.0,3086000.0,3535000.0,15700000.0,25395000.0,24687000.0,9955000.0,15836000.0,58487000.0
revenue,0.0,7723000.0,7644000.0,7072000.0,24308000.0,34526000.0,13153000.0,13294000.0,13247000.0,54590000.0,42715000.0,33389000.0,32760000.0,29667000.0
net_income,0.0,913000.0,1215000.0,971000.0,4820000.0,7667000.0,3650000.0,3996000.0,3358000.0,20615000.0,11031000.0,7841000.0,7902000.0,6190000.0
eps_diluted,0.0,0.16,0.21,0.17,0.83,1.3,0.48,0.52,0.42,2.61,1.42,1.06,1.07,0.82
long_term_debt,0.0,4198000.0,3449000.0,9747000.0,27496000.0,30402000.0,40890000.0,41405000.0,38415000.0,29535000.0,24411000.0,5092000.0,5560000.0,4717000.0
long_term_assets,0.0,22895000.0,22803000.0,23153000.0,63052000.0,63134000.0,63721000.0,74804000.0,75027000.0,78736000.0,81196000.0,81404000.0,82199000.0,81995000.0
depreication,0.0,128000.0,102000.0,95000.0,188000.0,242000.0,265000.0,353000.0,366000.0,0.0,0.0,0.0,0.0,0.0
