,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-68000000.0,317000000.0,151000000.0,191000000.0,1132000000.0,943000000.0,289000000.0,250000000.0,219000000.0,304000000.0,-1144000000.0,269000000.0,476000000.0,1219000000.0,1006000000.0,-7371000000.0
eps_diluted,-0.24,0.98,0.35,0.45,0.86,0.61,0.41,0.38,0.0,0.0,0.0,0.0,0.0,1.81,1.54,-3.82
cash_and_equiv,209000000.0,94000000.0,623000000.0,466000000.0,1048000000.0,1201000000.0,408000000.0,367000000.0,390000000.0,300000000.0,7309000000.0,986000000.0,1552000000.0,2091000000.0,3905000000.0,3731000000.0
depreication,3000000.0,180000000.0,152000000.0,128000000.0,117000000.0,117000000.0,276000000.0,329000000.0,330000000.0,322000000.0,330000000.0,1398000000.0,1347000000.0,1359000000.0,1582000000.0,7193000000.0
long_term_debt,0.0,1070000000.0,4278000000.0,4403000000.0,4991000000.0,6189000000.0,7793000000.0,9713000000.0,9314000000.0,9484000000.0,16656000000.0,20790000000.0,18658000000.0,18486000000.0,18218000000.0,64016000000.0
long_term_assets,0.0,9375000000.0,9281000000.0,9284000000.0,9482000000.0,10200000000.0,12569000000.0,13479000000.0,13268000000.0,13170000000.0,12564000000.0,28319000000.0,28518000000.0,27957000000.0,27163000000.0,120002000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6497000000.0,1864000000.0,2809000000.0,2874000000.0,10671000000.0,12191000000.0,33817000000.0
