,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,3239.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,-2594.0,-17871.0,-22389.0,-496782.0,-93936.0,-141882.0,-1894320.0,-503017.0,-11885609.0
cash_and_equiv,10000.0,11284.0,1380.0,0.0,300.0,0.0,0.0,0.0,0.0
long_term_assets,677.0,1334.0,2171.0,0.0,0.0,0.0,507532.0,507532.0,507532.0
depreication,0.0,130.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
