,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,601331000.0,578008000.0,307422000.0,627484000.0,294094000.0,1057418000.0,250669000.0,654628000.0,907000000.0,591000000.0,590000000.0
revenue,0.0,3829634000.0,3812311000.0,4689056000.0,5153896000.0,4938959000.0,3980872000.0,4032000000.0,3115000000.0,4089000000.0,4225000000.0
net_income,0.0,201605000.0,86162000.0,-75574000.0,211337000.0,-1068576000.0,-21350000.0,-19000000.0,-898000000.0,482000000.0,275000000.0
eps_diluted,0.0,1.16,0.49,-0.39,1.05,-5.26,-0.1,-0.09,-4.39,2.33,1.35
long_term_debt,0.0,0.0,5088554000.0,10344639000.0,10204876000.0,11454122000.0,9979391000.0,10533868000.0,10472000000.0,8391000000.0,7538000000.0
long_term_assets,0.0,0.0,6682666000.0,12629318000.0,12770596000.0,12094691000.0,11361806000.0,11010553000.0,9552000000.0,8835000000.0,8302000000.0
depreication,0.0,0.0,472552000.0,779828000.0,882469000.0,802440000.0,607493000.0,614000000.0,566000000.0,526000000.0,492000000.0
