,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,223883000.0,41651000.0,138512000.0,65607000.0,32794000.0,375736000.0,21862000.0,327420000.0,175919000.0,65074000.0,46299000.0,509167000.0,17198000.0,16283000.0,15617000.0,3565000.0,21321000.0
revenue,0.0,3762197000.0,4652445000.0,4621875000.0,5236021000.0,4377045000.0,3677526000.0,3299685000.0,3204023000.0,1198737000.0,759968000.0,460251000.0,431660000.0,504747000.0,1257978000.0,756792000.0,1261211000.0
net_income,0.0,267782000.0,442470000.0,143189000.0,104461000.0,195635000.0,149903000.0,738183000.0,73666000.0,30405000.0,-306047000.0,276644000.0,101927000.0,-271408000.0,195758000.0,-498643000.0,-142077000.0
eps_diluted,0.0,1.45,2.4,0.77,0.46,0.85,0.65,3.21,0.32,0.13,-1.33,1.21,0.5,-1.45,0.87,-2.31,-0.75
depreication,0.0,324715000.0,389621000.0,437417000.0,567663000.0,430577000.0,2330000.0,2674000.0,1896000.0,18000.0,12455000.0,412036000.0,493423000.0,508463000.0,501821000.0,515118000.0,461215000.0
long_term_debt,0.0,0.0,1905052000.0,1881339000.0,4810150000.0,4522390000.0,4514825000.0,4238891000.0,4345306000.0,4391077000.0,3362486000.0,2628968000.0,2901180000.0,3283382000.0,2865313000.0,3168697000.0,3518539000.0
long_term_assets,0.0,0.0,6551644000.0,6784365000.0,10955604000.0,10627723000.0,11458500000.0,9702343000.0,10560678000.0,10125139000.0,8553552000.0,6079409000.0,8090484000.0,8562705000.0,7768432000.0,7640944000.0,7941969000.0
