,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,21561.0,196676.0,49831.0,22665.0,0.0,0.0,0.0,0.0,0.0,37662.0,85969.0,52974.0,0.0,0.0
net_income,0.0,-8272310.0,-160159.0,-86515.0,-89991.0,-99519.0,-112470.0,-106268.0,-110014.0,-121110.0,-149373.0,-690158.0,-1811302.0,-1658766.0
long_term_assets,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,96045.0,83420.0
revenue,0.0,0.0,1116880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17771.0,57604.0,104458.0,82563.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109657.0,88918.0
