,2019,2020,2021,2022
revenue,5788000.0,984000.0,2559000.0,13851000.0
net_income,-23431000.0,-14703000.0,-18479000.0,-99421000.0
cash_and_equiv,41070000.0,15953000.0,240420000.0,58338000.0
depreication,751000.0,900000.0,984000.0,1622000.0
long_term_assets,0.0,11740000.0,51164000.0,113517000.0
eps_diluted,0.0,0.0,-2.11,-1.64
