,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,149900000.0,160700000.0,130800000.0,238500000.0,378700000.0,551600000.0,395500000.0,244800000.0,385700000.0
revenue,0.0,3959400000.0,4045700000.0,4383600000.0,4977000000.0,1156300000.0,4552800000.0,5608700000.0,6604400000.0
net_income,0.0,140900000.0,47800000.0,283900000.0,84800000.0,55900000.0,211700000.0,405400000.0,457800000.0
eps_diluted,0.0,0.91,0.3,1.6,0.48,0.32,1.19,2.28,2.56
depreication,0.0,236300000.0,266000000.0,279000000.0,291300000.0,292900000.0,290500000.0,296200000.0,350000000.0
long_term_debt,0.0,0.0,1361600000.0,891800000.0,927600000.0,825200000.0,839600000.0,690200000.0,636900000.0
long_term_assets,0.0,0.0,2131000000.0,2236500000.0,2300200000.0,2254400000.0,2295500000.0,2688800000.0,2967900000.0
