,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,618002.0,1659059.0,415275.0,6273389.0,5942842.0,9717909.0,7748416.0,12440457.0,37119195.0,43144049.0,18976684.0
revenue,0.0,61220518.0,65493106.0,46814536.0,39902342.0,42297612.0,29561399.0,49230570.0,42283670.0,55263673.0,53490294.0
net_income,0.0,9581367.0,13981040.0,8438825.0,4299251.0,3767215.0,1976767.0,-6356967.0,-6520420.0,-8358129.0,0.0
long_term_assets,0.0,19330173.0,18959164.0,23391742.0,30645838.0,49242842.0,63880070.0,47289150.0,34394498.0,28719169.0,27375187.0
depreication,0.0,1027833.0,1506943.0,1441180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,-52.93,-48.35,3.0
