,2018,2019,2020,2021,2022
revenue,641606.0,1907930.0,7240828.0,15142559.0,46549617.0
net_income,323124.0,-1354368.0,-3413262.0,-39145650.0,-33775182.0
eps_diluted,0.0,-0.01,-0.03,-0.33,0.0
cash_and_equiv,80006.0,1876645.0,5197030.0,2725035.0,1833163.0
long_term_debt,19878.0,578687.0,3863594.0,12139061.0,23213039.0
long_term_assets,0.0,2018331.0,6300857.0,26004806.0,90098020.0
depreication,0.0,16406.0,116145.0,294858.0,3071917.0
