,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3694000.0,22938000.0,47305000.0,103812000.0,369290000.0,269208000.0,207306000.0,221186000.0,94594000.0
net_income,0.0,-20263000.0,-10401000.0,-16981000.0,-24092000.0,-35441000.0,-25347000.0,-40020000.0,-33649000.0
depreication,0.0,42000.0,67000.0,89000.0,175000.0,356000.0,582000.0,469000.0,530000.0
long_term_assets,0.0,0.0,311000.0,510000.0,1137000.0,13828000.0,12160000.0,10529000.0,8465000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,16546000.0,5796000.0,10250000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-2.62,-0.94,-0.73
