,2017,2018,2019,2020,2021,2022,2023
revenue,3084245000.0,3221663000.0,3229404000.0,3731669000.0,3946613000.0,16667302000.0,19315165000.0
net_income,22775000.0,54431000.0,55092000.0,122796000.0,95882000.0,426652000.0,513177000.0
eps_diluted,0.25,0.39,0.4,0.88,0.69,3.09,3.76
depreication,178325000.0,164061000.0,162223000.0,157000000.0,167454000.0,180548000.0,200934000.0
cash_and_equiv,0.0,34954000.0,27146000.0,30204000.0,100000000.0,45436000.0,33915000.0
long_term_debt,0.0,3962247000.0,3396733000.0,3138724000.0,2877387000.0,2751049000.0,2993221000.0
long_term_assets,0.0,1937252000.0,1902079000.0,3909760000.0,3940949000.0,4151838000.0,4646711000.0
