,2010,2011,2012,2013,2014
revenue,0.0,4429847.0,8617176.0,12617992.0,13292053.0
net_income,-353156.0,-171306.0,1409556.0,5693481.0,-6067088.0
eps_diluted,-0.07,0.1,0.02,0.12,-2.46
cash_and_equiv,79178.0,709812.0,21245.0,11797.0,82776.0
long_term_assets,889960.0,12259534.0,18822065.0,19470786.0,20097969.0
depreication,61.0,203545.0,736592.0,916666.0,1030686.0
