,2017,2018,2019,2020,2021,2022
revenue,137521000.0,213732000.0,316354000.0,299949000.0,467692000.0,603493000.0
net_income,-52308000.0,-75765000.0,-98429000.0,-175832000.0,-236107000.0,-196445000.0
cash_and_equiv,16486000.0,34393000.0,154446000.0,350846000.0,418171000.0,293793000.0
depreication,5600000.0,9300000.0,13400000.0,18800000.0,23500000.0,26900000.0
long_term_assets,0.0,46271000.0,58491000.0,183640000.0,237132000.0,243383000.0
eps_diluted,0.0,0.0,-2.14,-2.01,-2.58,-2.05
