,2019,2020,2021,2022
revenue,70590000.0,93486000.0,137668000.0,193234000.0
net_income,-17707000.0,-21996000.0,-68979000.0,-83661000.0
eps_diluted,-1.32,-1.58,-1.3,-1.1
depreication,1777000.0,1964000.0,3167000.0,10584000.0
cash_and_equiv,0.0,23943000.0,128879000.0,77810000.0
long_term_assets,0.0,15389000.0,39312000.0,103863000.0
