,2017,2018,2019,2020,2021,2022
net_income,-59310000.0,-71236000.0,-107669000.0,-139931000.0,-152098000.0,-217863000.0
cash_and_equiv,31227000.0,80757000.0,46735000.0,93667000.0,465829000.0,378687000.0
depreication,4800000.0,5500000.0,6100000.0,6677000.0,9750000.0,16514000.0
long_term_debt,0.0,25755000.0,37854000.0,40195000.0,63052000.0,90663000.0
long_term_assets,0.0,20120000.0,26859000.0,64012000.0,155602000.0,364895000.0
eps_diluted,0.0,0.0,0.0,-3.57,-3.15,-4.04
