,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3260600000.0,3178000000.0,6269300000.0,6737400000.0,5540000000,1563100000.0,1269200000.0,1327400000.0,1057100000.0
revenue,0.0,0.0,9199600000.0,3683000000.0,3323000000,3726800000.0,3426100000.0,6403500000.0,6700400000.0
net_income,0.0,0.0,-133800000.0,-153900000.0,-2259300000,-2414000000.0,-39300000.0,13300000.0,-107200000.0
eps_diluted,0.0,0.13,-1.13,-0.33,-5,-5.4,-0.09,0.03,-0.24
long_term_debt,0.0,0.0,13441800000.0,13684400000.0,13331100000,14613800000.0,13875400000.0,5856700000.0,5540900000.0
long_term_assets,0.0,0.0,7742100000.0,15286600000.0,13003300000,11632400000.0,8247900000.0,4678600000.0,4455600000.0
depreication,0.0,338700000.0,300700000.0,614700000.0,550400000,467700000.0,412100000.0,385400000.0,377200000.0
