,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,80595000.0,145078000.0,156074000.0,181305000.0,231866000.0,559197000.0,201989000.0,333891000.0,238650000.0,289473000.0,324169000.0,313382000.0,1036455000.0,393745000.0,352917000.0,536725000.0,542337000.0
revenue,0.0,636406000.0,790924000.0,238305000.0,284688000.0,323740000.0,377872000.0,435980000.0,536295000.0,579159000.0,616124000.0,663452000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,100967000.0,145138000.0,40080000.0,52510000.0,60081000.0,68292000.0,80349000.0,97107000.0,88420000.0,91639000.0,27520000.0,94015000.0,119100000.0,113370000.0,160534000.0,128762000.0
eps_diluted,0.0,0.56,0.79,0.78,0.9,1.07,0.38,0.44,0.54,0.49,0.52,0.16,0.57,0.73,0.68,0.97,0.82
depreication,0.0,71895000.0,98080000.0,122494000.0,143242000.0,167878000.0,204163000.0,184431000.0,247406000.0,299563000.0,334302000.0,372313000.0,434520000.0,440674000.0,478389000.0,550632000.0,592754000.0
long_term_assets,0.0,0.0,1379042000.0,1326337000.0,1494209000.0,1223481000.0,1872243000.0,1927971000.0,2738991000.0,2928496000.0,3063229000.0,3302670000.0,2926416000.0,4775273000.0,5834599000.0,6218239000.0,6333838000.0
