,2009,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,8230.0,0.0,260187.0,2355839.0,10769456.0,13395337.0,11866965.0,7974884.0,5424213.0,31188.0,1503153.0,64794688.0
revenue,0.0,0.0,0.0,358848.0,4719862.0,11335941.0,19143429.0,12922388.0,8495423.0,3173014.0,4567222.0,120000.0,3403536.0
net_income,0.0,0.0,-335584.0,-3669.0,1369537.0,5436109.0,6370694.0,-1061575.0,-7631963.0,-4092806.0,-612638.0,-30073511.0,-10353512.0
long_term_assets,0.0,0.0,3371.0,848153.0,1127501.0,1356830.0,2695646.0,3262320.0,2221994.0,2315573.0,1301363.0,9487196.0,61376.0
eps_diluted,0.0,0.0,0.0,0.0,0.16,0.56,0.56,-0.1,-0.68,-0.36,0.01,-1.09,-0.4
depreication,0.0,0.0,0.0,0.0,216479.0,336222.0,523698.0,742272.0,895267.0,597654.0,459515.0,0.0,0.0
