,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,300482.0,104344.0,233722.0,4483.0,762892.0,1308337.0,1193313.0,1621049.0,2235347.0,1900857.0,8658401.0,6595416.0,6814117.0,8008633.0
net_income,0.0,-468921.0,2616548.0,-1235170.0,0.0,0.0,0.0,0.0,0.0,262432.0,6794226.0,175647.0,-134434.0,-282219.0
eps_diluted,0.0,-0.13,0.02,-0.01,0.08,0.05,0.09,0.77,-0.11,0.06,1.51,0.04,-0.03,-0.05
long_term_assets,0.0,222487.0,291314.0,1156742.0,1032611.0,1187260.0,3589773.0,5742102.0,5008301.0,6858630.0,5976408.0,7272858.0,7287840.0,7738799.0
depreication,0.0,82880.0,97011.0,195560.0,105330.0,120299.0,165597.0,232316.0,255362.0,326285.0,338103.0,314369.0,346202.0,386847.0
long_term_debt,0.0,0.0,0.0,3616808.0,3920990.0,4839934.0,6862603.0,5903378.0,6332104.0,7728063.0,9849717.0,8211630.0,8358483.0,12207412.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34852028.0,36103818.0,38502482.0,41220406.0,41701380.0,44985276.0
