,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1161000.0,4124000.0,3865000.0,19567000.0,10218000.0,24550000.0,16043000.0,15636000.0,10479000.0
revenue,0.0,11791000.0,15507000.0,23763000.0,34753000.0,40752000.0,45734000.0,58155000.0,81003000.0
net_income,0.0,-6191000.0,-6860000.0,-9980000.0,-2725000.0,1798000.0,1225000.0,-4431000.0,6385000.0
depreication,0.0,2264000.0,2551000.0,3121000.0,3900000.0,4900000.0,5400000.0,5800000.0,6400000.0
long_term_assets,0.0,0.0,9245000.0,11834000.0,20047000.0,20374000.0,35184000.0,38030000.0,78087000.0
eps_diluted,0.0,0.0,0.0,-1.61,-0.26,0.15,0.1,-0.38,0.52
