,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,10781000.0,32903000.0,34435000.0,107286000.0,107004000.0,74598000.0,75383000.0,78768000.0,181133000.0,91032000.0,72428000.0,96140000.0
revenue,0.0,5410000.0,8488000.0,6338000.0,24026000.0,0.0,42000000.0,85000.0,2250000.0,1809000.0,10097000.0,52158000.0
net_income,0.0,-9785000.0,-4269000.0,-3970000.0,-17000000.0,-31276000.0,10114000.0,-27862000.0,-19790000.0,-28876000.0,-158165000.0,-67207000.0
depreication,0.0,675000.0,600000.0,300000.0,800000.0,1300000.0,2600000.0,2700000.0,2500000.0,1800000.0,2807000.0,1144000.0
long_term_debt,0.0,0.0,17139000.0,21536000.0,7723000.0,19201000.0,17871000.0,69703000.0,72234000.0,79204000.0,85085000.0,92314000.0
long_term_assets,0.0,0.0,1068000.0,2335000.0,4915000.0,9139000.0,8191000.0,6961000.0,7720000.0,6876000.0,16264000.0,36463000.0
eps_diluted,0.0,0.0,0.0,-0.21,-0.65,0.0,0.21,0.0,-1.47,-1.05,-1.52,-0.42
