,2018,2019,2020,2021,2022
revenue,2007000.0,7085000.0,17247000.0,102602000.0,115375000.0
net_income,-49780000.0,-19446000.0,-32043000.0,-131935000.0,-162956000.0
depreication,1100000.0,1500000.0,3200000.0,5200000.0,5200000.0
cash_and_equiv,0.0,36926000.0,294972000.0,182348000.0,73222000.0
long_term_debt,0.0,53971000.0,66366000.0,81457000.0,148285000.0
long_term_assets,0.0,8720000.0,57918000.0,53662000.0,26470000.0
eps_diluted,0.0,0.0,-0.75,-2.89,-3.38
