,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4991000.0,13406000.0,14143000.0,29940000.0,13591000.0,14353000.0,10974000.0,154382000.0,433815000.0,319305000.0,326738000.0,617294000.0,147441000.0,78637000.0
revenue,0.0,1429765000.0,1840096000.0,1896741000.0,2026039000.0,2008997000.0,1925592000.0,3375863000.0,4630488000.0,4922941000.0,5388679000.0,5445990000.0,6151361000.0,7211859000.0
net_income,0.0,74105000.0,-196136000.0,94357000.0,117970000.0,232525000.0,52061000.0,85592000.0,315086000.0,132478000.0,133262000.0,130664000.0,618047000.0,835662000.0
eps_diluted,0.0,0.76,-1.63,0.81,1.02,1.86,0.42,0.32,1.19,0.5,0.5,0.5,2.36,3.24
long_term_debt,0.0,1560888000.0,1608711000.0,1990756000.0,1843098000.0,1881867000.0,1923056000.0,4324869000.0,4728920000.0,5061528000.0,5383113000.0,5772289000.0,6273246000.0,8402792000.0
long_term_assets,0.0,3139895000.0,2817040000.0,3162484000.0,3090910000.0,4949627000.0,4709644000.0,10360533000.0,10837813000.0,11534426000.0,12607097000.0,12584092000.0,13667147000.0,16016958000.0
depreication,0.0,207666000.0,257066000.0,274118000.0,296491000.0,285605000.0,258403000.0,463912000.0,632484000.0,680487000.0,743918000.0,752404000.0,813009000.0,918960000.0
