,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,58341000.0,89928000.0,82634000.0,95506000.0,214922000.0,149424000.0,92305000.0,48971000.0,41204000.0,40371000,26980000,101839000,98265000,99790000,135520000.0,39091000.0
net_income,0.0,170006000.0,114080000.0,42506000.0,-19357000.0,60107000.0,46981000.0,8645000.0,-21786000.0,3488000,30707000,49058000,-118698000,-84819000,0.0,0.0
depreication,0.0,64254000.0,60012000.0,56978000.0,13542000.0,16155000.0,14352000.0,30258000.0,18152000.0,28581000,23414000,21689000,14932000,9198000,19075000.0,22519000.0
long_term_debt,0.0,0.0,683975000.0,749518000.0,926562000.0,1102084000.0,1288597000.0,1623154000.0,1507365000.0,1319422000,929897000,821504000,578906000,532871000,497930000.0,228510000.0
long_term_assets,0.0,0.0,1408543000.0,1533510000.0,1408834000.0,1568477000.0,1856249000.0,2308606000.0,1548906000.0,1343263000,1297768000,1099104000,953823000,804685000,791042000.0,793517000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250176000,64927000,202765000,210348000,120166000,185196000.0,307013000.0
