,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-15530.0,-3865.0,-1441.0,0.0,-1515587.0,-2610299.0,-4865724.0,-9577484.0,-27619057.0,-30657973.0,-15890514.0,-2343179.0
cash_and_equiv,0.0,5.0,0.0,0.0,208821.0,88244.0,78310.0,52964.0,10525791.0,2925568.0,1665263.0,2551859.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8459048.0,11917629.0,19292087.0,22662895.0
long_term_assets,0.0,0.0,0.0,0.0,52158.0,160270.0,52220.0,2050898.0,33825751.0,7325493.0,7756218.0,8944207.0
eps_diluted,0.0,0.0,0.0,0.0,-0.24,-0.13,-0.23,-0.24,-0.27,-0.24,-0.13,-0.02
depreication,0.0,0.0,0.0,0.0,0.0,1288.0,1324.0,1322.0,288351.0,449192.0,685292.0,753740.0
