,2016,2017,2018,2019,2020,2021,2022
revenue,17585000.0,22874000.0,10877000.0,15917000.0,26131000.0,110556000.0,105522000.0
net_income,-23173000.0,-7382000.0,-9334000.0,-10958000.0,-9821000.0,-57688000.0,-96700000.0
cash_and_equiv,0.0,79682000.0,44429000.0,109155000.0,181584000.0,396465000.0,338740000.0
long_term_debt,0.0,24060000.0,25888000.0,27521000.0,47491000.0,36977000.0,30958000.0
long_term_assets,0.0,2527000.0,8115000.0,37290000.0,51440000.0,52572000.0,52796000.0
eps_diluted,0.0,0.0,0.0,-1.63,-0.31,-1.6,-2.61
