,2018,2019,2020,2021,2022
revenue,0.0,0.0,0.0,0.0,0.0
net_income,-1595213.0,-8978279.0,-1065985.0,-630324.0,-1410505.0
cash_and_equiv,3880.0,104070.0,0.0,10735.0,210257.0
long_term_assets,8867458.0,5521056.0,0.0,0.0,8503068.0
depreication,1608.0,10460.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0
