,2020,2021,2022
revenue,0.0,0.0,894000.0
net_income,-3294265.0,-477117000.0,-77969000.0
eps_diluted,-0.52,-5.73,-0.51
cash_and_equiv,4901000.0,238940000.0,34767000.0
long_term_debt,14091000.0,17391000.0,29908000.0
long_term_assets,2162000.0,4681000.0,21917000.0
depreication,0.0,572000.0,1523000.0
