,2019,2020,2021,2022
revenue,172611000.0,177913000.0,160817000.0,91703000.0
net_income,-69705000.0,-225874000.0,-88335000.0,115275000.0
cash_and_equiv,22357000.0,3370000.0,2532000.0,390000.0
long_term_assets,168340000.0,95400000.0,31188000.0,3428000.0
depreication,30090000.0,38741000.0,12301000.0,3852000.0
eps_diluted,0.0,0.0,0.0,0.01
