,2019,2020,2021,2022
revenue,104498000.0,127634000.0,176933000.0,217512000.0
net_income,-36908000.0,-41794000.0,-47768000.0,-66272000.0
eps_diluted,-1570.0,-1.74,-1.14,-0.78
cash_and_equiv,28698000.0,99953000.0,128381000.0,128803000.0
long_term_debt,0.0,118427000.0,140197000.0,165374000.0
long_term_assets,0.0,12177000.0,33473000.0,36827000.0
