,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,92834176.0,55191711.0,2128701.0,2051610.0,0.0,0.0,0.0,30000.0,120000.0,105000.0,115000.0,379000.0,221000.0
net_income,8803629.0,6436617.0,-16414844.0,-480555.0,-72780.0,-132386.0,-314002.0,-799509.0,-315.0,-5739.0,16373.0,12024.0,-2419.0
long_term_assets,25235588.0,33914942.0,1233073.0,1164470.0,0.0,0.0,169444.0,0.0,0.0,50000.0,109129.0,193554.0,164431.0
cash_and_equiv,0.0,18266.0,26760.0,138738.0,198906.0,291832.0,3016.0,50044.0,25881.0,13435.0,25258.0,29850.0,16072.0
depreication,0.0,501.0,348379.0,0.0,-4365.0,0.0,32206.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
