,2017,2018,2019,2020,2021,2022
revenue,245749032.0,263701000.0,240031000.0,27762000.0,17501000.0,49721000.0
net_income,-41250816.0,-109681000.0,-270901000.0,-79589000.0,-64920000.0,-51692000.0
long_term_debt,445281360.0,382578000.0,343887000.0,275309000.0,77517000.0,96155000.0
long_term_assets,804914078.0,623260000.0,290625000.0,197795000.0,85291000.0,71535000.0
depreication,46450146.0,81573000.0,57015000.0,21026000.0,8175000.0,375000.0
eps_diluted,0.0,0.0,0.0,-1.31,-0.96,-0.58
