,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3816000.0,4147000.0,13709000.0,8625000.0,7183000.0,5192000.0,5553000.0,2778000.0,13250000.0,15508000.0,12453000.0,18331000.0,26381000.0,21507000.0
net_income,0.0,9423000.0,382000.0,-1320000.0,-2825000.0,-2825000.0,-711000.0,148000.0,117000.0,1405000.0,7016000.0,968000.0,-17151000.0,133000.0
long_term_debt,0.0,5029000.0,7228000.0,5037000.0,4508000.0,3025000.0,2076000.0,2755000.0,2627000.0,2752000.0,4084000.0,3397000.0,4426000.0,587000.0
long_term_assets,0.0,6237000.0,7475000.0,7990000.0,4309000.0,4328000.0,3851000.0,3756000.0,3005000.0,2690000.0,10307000.0,9674000.0,4477000.0,445000.0
revenue,0.0,0.0,35682000.0,29706000.0,26201000.0,23013000.0,20713000.0,0.0,22402000.0,24870000.0,31897000.0,31162000.0,361000.0,524000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.29,1.41,0.19,-3.25,0.02
