,2019,2020,2021,2022
cash_and_equiv,3697432.0,887517.0,14534211.0,7149806.0
revenue,0.0,7412860.0,24095025.0,44584996.0
net_income,0.0,-5384872.0,2978948.0,-2046030.0
eps_diluted,0.0,-0.53,0.21,-0.13
long_term_assets,0.0,3752531.0,8961481.0,31429413.0
depreication,0.0,611346.0,1030021.0,2733455.0
