,2019,2020,2021,2022
revenue,12032000.0,143732000.0,332381000.0,405926000.0
net_income,-31895000.0,-25439000.0,-122657000.0,-80899000.0
eps_diluted,-0.37,-0.27,-0.82,-0.44
depreication,3578000.0,7914000.0,10036000.0,14095000.0
cash_and_equiv,0.0,56547000.0,155481000.0,74146000.0
long_term_assets,0.0,293570000.0,465424000.0,673417000.0
