,2016,2017,2018,2019,2020,2021,2022
net_income,-700.0,9646071.0,6286455.0,4974000.0,-343512000.0,22145000.0,460000.0
cash_and_equiv,5956145.0,6086044.0,5489404.0,14538286.0,0.0,0.0,0.0
long_term_debt,175475.0,54577166.0,48153600.0,131707751.0,173377000.0,242632000.0,285599000.0
long_term_assets,0.0,30769629.0,23433643.0,651424177.0,391546000.0,437375000.0,439613000.0
revenue,0.0,295549980.0,291006698.0,388162281.0,566832000.0,796884000.0,1170467000.0
depreication,0.0,2004374.0,2134832.0,5142000.0,18923000.0,19126000.0,24936000.0
eps_diluted,0.0,0.0,0.0,0.18,-6.59,0.43,0.01
