,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,398008000.0,640810000.0,150121000.0,334063000.0,387149000.0,520317000.0,545618000.0,1993809000.0,1423121000.0
revenue,0.0,58663000.0,404482000.0,824949000.0,1180446000.0,1715534000.0,2506626000.0,4117048000.0,4601847000.0
net_income,0.0,-372893000.0,-514643000.0,-3445066000.0,-1255911000.0,-1033660000.0,-944839000.0,-487955000.0,-1429653000.0
eps_diluted,0.0,-0.51,-0.64,-2.95,-0.97,-0.75,-0.65,-0.31,-0.89
depreication,0.0,15307000.0,29115000.0,61288000.0,91648000.0,87245000.0,86744000.0,119141000.0,202173000.0
long_term_assets,0.0,0.0,542807000.0,1054772000.0,1038178000.0,1367938000.0,1686263000.0,2682304000.0,2772891000.0
