,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1536000.0,2353000.0,3301000.0,4097000.0,14725000.0,8953000.0,12122000.0,7747000.0,6042000.0,11809000.0,11694000.0,6482000.0,13841000.0,8254000.0,11257000.0
revenue,0.0,674399000.0,764734000.0,213947000.0,231979000.0,229759000.0,276426000.0,280805000.0,1185097000.0,321174000.0,377910000.0,396636000.0,434335000.0,1553048000.0,1779964000.0
net_income,0.0,22356000.0,27171000.0,8842000.0,9219000.0,7756000.0,8763000.0,10750000.0,12673000.0,27070000.0,18695000.0,19379000.0,12820000.0,71132000.0,64243000.0
eps_diluted,0.0,1.4,1.38,0.44,0.47,0.38,0.44,0.55,0.65,1.41,0.97,1.01,0.67,3.72,3.38
depreication,0.0,9416000.0,10775000.0,10258000.0,9789000.0,11238000.0,13369000.0,16222000.0,16638000.0,17691000.0,17163000.0,20099000.0,20399000.0,19478000.0,21482000.0
long_term_debt,0.0,0.0,201172000.0,279332000.0,251831000.0,190220000.0,553295000.0,494516000.0,451869000.0,430620000.0,478483000.0,503312000.0,740241000.0,798236000.0,972326000.0
long_term_assets,0.0,0.0,378959000.0,464026000.0,471219000.0,474570000.0,821911000.0,805546000.0,786440000.0,778817000.0,821756000.0,961317000.0,1191615000.0,1400371000.0,1625540000.0
