,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,66700000.0,78000000.0,89600000.0,502100000.0,287300000.0,378000000.0,522100000.0,258500000.0,459800000.0,238900000.0,205300000.0
net_income,0.0,58000000.0,61700000.0,65500000.0,95600000.0,60400000.0,70800000.0,45800000.0,-41700000.0,160900000.0,-231500000.0
eps_diluted,0.0,0.93,0.99,1.05,1.52,0.98,1.16,0.6,-0.67,2.11,-3.37
depreication,0.0,55900000.0,42200000.0,41800000.0,34300000.0,50200000.0,45100000.0,92800000.0,111900000.0,118500000.0,121600000.0
long_term_debt,0.0,0.0,380400000.0,1465400000.0,1529100000.0,1574000000.0,1739200000.0,4584300000.0,5839000000.0,4337400000.0,4249300000.0
long_term_assets,0.0,0.0,447600000.0,541700000.0,842000000.0,803400000.0,2007700000.0,3412800000.0,3517400000.0,3568000000.0,2982100000.0
revenue,0.0,0.0,0.0,0.0,0.0,573300000.0,571900000.0,736800000.0,763000000.0,3021500000.0,3050100000.0
