,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2364000.0,1704000.0,7250000.0,2057000.0,2497000.0,3587000.0,5974000.0,3261000.0,10494000.0,3456000.0,7742000.0,11184000.0,9962000.0,6794000.0
net_income,0.0,-1766000.0,-935000.0,3935000.0,227000.0,977000.0,-9346000.0,3098000.0,-2408000.0,-1593000.0,-1754000.0,-1140000.0,6890000.0,-2009000.0
eps_diluted,0.0,-0.22,-0.1,0.42,0.02,0.1,-0.99,0.33,-0.26,-0.19,-0.25,-0.16,0.99,-0.29
depreication,0.0,6124000.0,5344000.0,4365000.0,3486000.0,2322000.0,1837000.0,1878000.0,1914000.0,1531000.0,1486000.0,1450000.0,1361000.0,1543000.0
revenue,0.0,0.0,133197000.0,123269000.0,120078000.0,116495000.0,0.0,0.0,53288000.0,45209000.0,45618000.0,47813000.0,40685000.0,41344000.0
long_term_debt,0.0,0.0,60418000.0,47900000.0,22246000.0,29015000.0,22809000.0,31239000.0,19517000.0,8128000.0,8537000.0,14774000.0,12726000.0,7745000.0
long_term_assets,0.0,0.0,48465000.0,48554000.0,39910000.0,38072000.0,32036000.0,26213000.0,12715000.0,13066000.0,7761000.0,8048000.0,9623000.0,11128000.0
