,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,2022000000.0,1133000000.0,2381000000.0,3145000000.0,1951000000.0,1832000000.0,2016000000.0,2034000000.0,1643000000.0,1517000000.0,2236000000.0,1822000000.0,1833000000.0
revenue,0.0,2321000000.0,2238000000.0,2280000000.0,2141000000.0,8292000000.0,8139000000.0,9024000000.0,10074000000.0,9008000000.0,9358000000.0,10385000000.0,9879000000.0
net_income,0.0,1399000000.0,151000000.0,63000000.0,63000000.0,-289000000.0,-83000000.0,95000000.0,85000000.0,-397000000.0,330000000.0,623000000.0,149000000.0
eps_diluted,0.0,2.42,0.26,0.11,0.11,-0.5,-0.74,-2.6,0.14,-0.67,0.56,1.05,0.26
depreication,0.0,483000000.0,548000000.0,552000000.0,498000000.0,505000000.0,449000000.0,472000000.0,659000000.0,644000000.0,680000000.0,688000000.0,714000000.0
long_term_debt,0.0,0.0,2171000000.0,2264000000.0,2110000000.0,2814000000.0,2831000000.0,5247000000.0,4793000000.0,3941000000.0,5547000000.0,6588000000.0,6132000000.0
long_term_assets,0.0,0.0,11000000000.0,11219000000.0,11021000000.0,11594000000.0,10737000000.0,11952000000.0,11661000000.0,10800000000.0,12315000000.0,13128000000.0,12868000000.0
