,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8209000.0,24398000.0,98306000.0,171082000.0,241181000.0,220878000.0,238846000.0
revenue,0.0,128000.0,707000.0,13820000.0,111535000.0,180290000.0,273702000.0
net_income,0.0,-18061000.0,-32483000.0,-79935000.0,-54915000.0,-80067000.0,-59698000.0
long_term_debt,0.0,2405000.0,25350000.0,32369000.0,66792000.0,26868000.0,65247000.0
long_term_assets,0.0,2493000.0,6566000.0,8142000.0,14260000.0,226628000.0,194278000.0
depreication,0.0,725000.0,946000.0,1191000.0,1741000.0,9126000.0,11721000.0
eps_diluted,0.0,0.0,0.0,-2.8,-1.48,-1.86,-1.28
