,2017,2018,2019,2020,2021,2022
cash_and_equiv,96096.0,6712880.0,6243029.0,6137689.0,30024372.0,2508.0
revenue,0.0,3087708.0,2002217.0,3249344.0,2790617.0,1351909.0
net_income,0.0,1121429.0,175787.0,634103.0,-1944549.0,-4684157.0
depreication,0.0,30296.0,34713.0,27829.0,27447.0,22853.0
eps_diluted,0.0,0.0,0.04,0.63,-1.13,-1.81
long_term_assets,0.0,0.0,321482.0,499876.0,8720327.0,172204.0
