,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-8906.0,-136495.0,-440690.0,-213401.0,-295629.0,-284777.0,-552826.0,-2137959.0,-2314326.0,-5135800.0,-3714634.0,-2056732.0,-1559929.0
cash_and_equiv,41814.0,107.0,4409.0,2128.0,94.0,867.0,485.0,421.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,39221.0,97507.0,117671.0,173296.0,331839.0,331839.0,352992.0,1695162.0,1403703.0,1464070.0,1112968.0,1193505.0,194274.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12104.0,118822.0,122348.0,0.0,0.0,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123955.0,32500.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.13
