,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,11651000.0,6939000.0,18050000.0,20528000.0,20819000.0,22563000.0,14042000.0
net_income,0.0,-13200000.0,-22257000.0,-23086000.0,-19257000.0,-19033000.0,-18597000.0
long_term_debt,0.0,1983000.0,2393000.0,19098000.0,18589000.0,10453000.0,9388000.0
long_term_assets,0.0,882000.0,903000.0,2090000.0,1957000.0,2128000.0,2277000.0
depreication,0.0,65000.0,152000.0,223000.0,377000.0,439000.0,510000.0
revenue,0.0,0.0,36000.0,107000.0,91000.0,303000.0,540000.0
eps_diluted,0.0,0.0,0.0,0.0,-0.6,-10.74,-5.74
