,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-1972023.0,-689016.0,-46235.0,-787863.0,5062233.0,-2965682.0,-3156302.0,-1741951.0,-2592831.0,-14654232.0,103971.0,-190321.0,-1347113.0
eps_diluted,-0.02,-0.01,0.0,67165374.0,69584417.0,55812511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,1304053.0,1284045.0,1615733.0,2722568.0,983936.0,497287.0,18215.0,9720.0,16255.0,6316736.0,5719574.0,5113592.0,4552023.0
depreication,35245.0,7774.0,4755.0,4687.0,3470.0,3467.0,3570.0,4068.0,5614.0,473854.0,564628.0,565540.0,557267.0
revenue,0.0,0.0,0.0,0.0,0.0,111610.0,278921.0,93475.0,0.0,0.0,7149900.0,12484639.0,15097056.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478397.0,641536.0,967212.0,1226045.0,2078607.0,2363530.0
