,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,159043000.0,50080000.0,134859000.0,658364000.0,236000000.0,2624000000.0,6848000000.0,3205000000.0
revenue,0.0,108396000.0,91904000.0,35421000.0,60209000.0,803000000.0,18471000000.0,19263000000.0
net_income,0.0,-216211000.0,-255916000.0,-384734000.0,-514000000.0,-747000000.0,12202000000.0,8362000000.0
depreication,0.0,15114000.0,20537000.0,24862000.0,31000000.0,31000000.0,232000000.0,348000000.0
long_term_assets,0.0,0.0,301266000.0,399143000.0,460618000.0,1039000000.0,8598000000.0,12427000000.0
eps_diluted,0.0,0.0,0.0,0.0,-1.55,-1.96,28.29,20.12
