,1967,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,632706.0,951944.0,1879872.0,783528.0,58320555.0,3660453.0,9995955.0,1604810.0,12367321.0,4905993.0,6250241.0,5583922.0,2123682.0
revenue,0.0,0.0,103167.0,363781.0,1190928.0,158926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,0.0,10448296.0,-15712410.0,-9415800.0,-19541839.0,-10067964.0,-43923904.0,-8839682.0,-14144049.0,-8394363.0,-9851391.0,-32474358.0,-11047895.0
eps_diluted,0.0,0.0,-0.45,-0.7,-6.68,-2.71,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,1290145.0,1510902.0,1338392.0,34463407.0,52426725.0,9712000.0,1827808.0,16960.0,184442.0,73185.0,303235.0,196244.0
depreication,0.0,0.0,311026.0,206677.0,148804.0,150489.0,31224.0,18952.0,13621.0,9016.0,5017.0,4077.0,4116.0,5143.0
