,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,74981000.0,50894000.0,61983000.0,59760000.0,59938000.0,82718000.0,96265000.0,105998000.0,105925000.0,113759000.0,134244000.0,140095000.0,152195000.0,160672000.0,140895000.0,162902000.0
revenue,0.0,1139447000.0,915851000.0,982668000.0,1118272000.0,1121319000.0,1111883000.0,1136650000.0,1129922000.0,1149530000.0,346140000.0,361783000.0,1401981000.0,388248000.0,410268000.0,443254000.0
net_income,0.0,70422000.0,43295000.0,11768000.0,16979000.0,19487000.0,88247000.0,88506000.0,70807000.0,91936000.0,26027000.0,124150000.0,137998000.0,14778000.0,-61476000.0,51489000.0
eps_diluted,0.0,1.96,1.21,0.32,0.46,0.52,2.34,2.33,1.87,2.42,0.67,3.18,3.52,0.38,-1.57,1.31
depreication,0.0,27647000.0,27362000.0,29192000.0,32866000.0,31702000.0,30764000.0,29921000.0,31684000.0,35273000.0,37877000.0,37852000.0,38020000.0,39674000.0,45417000.0,47110000.0
long_term_debt,0.0,0.0,250564000.0,558835000.0,513816000.0,467800000.0,458898000.0,485717000.0,716559000.0,611912000.0,763778000.0,643371000.0,625903000.0,617702000.0,928257000.0,918697000.0
long_term_assets,0.0,0.0,441203000.0,719799000.0,656203000.0,648198000.0,733304000.0,789373000.0,918251000.0,881114000.0,1062529000.0,951389000.0,1088433000.0,1118206000.0,1603592000.0,1496850000.0
