,2019,2020,2021,2022
net_income,-92376.0,-732570.0,-3400862,-1194221
cash_and_equiv,735.0,757.0,36619,36616
long_term_debt,4913468.0,5269621.0,6722944,5596698
long_term_assets,25789.0,14798.0,1455553,1210642
depreication,22343.0,10992.0,44484,44646
revenue,0.0,0.0,363056,1053612
