,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,878696.0,9175951.0,49070952.0,48538827.0,78341000.0,92392000.0,43533000.0
revenue,0.0,101810413.0,165881297.0,233377000.0,320738000.0,498239000.0,651545000.0
net_income,0.0,-5501798.0,-6704356.0,-15205000.0,14727000.0,45900000.0,28242000.0
long_term_assets,0.0,11755370.0,19900043.0,25486031.0,27620000.0,146421000.0,224013000.0
depreication,0.0,2214499.0,3133751.0,5158000.0,6613000.0,7859000.0,10842000.0
eps_diluted,0.0,0.0,0.0,-1.07,0.96,2.86,1.77
