,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3847500000.0,1651200000.0,2038900000.0,2701900000.0,1051400000.0,707600000.0,1076600000.0,1672400000.0,1480500000.0,8142400000.0,1327200000.0,910600000.0,1726200000.0
revenue,0.0,9118300000.0,2619900000.0,4468000000.0,4615200000.0,4599200000.0,5139500000.0,3987700000.0,11957900000.0,11115800000.0,11545400000.0,10311300000.0,7195700000.0
net_income,0.0,-772700000.0,-331300000.0,-121200000.0,-523400000.0,-283600000.0,2222500000.0,-992000000.0,25100000.0,-1386500000.0,-1030500000.0,636100000.0,1473200000.0
depreication,0.0,2424300000.0,2661500000.0,4276400000.0,5500100000.0,5609400000.0,4117700000.0,3790600000.0,3858200000.0,3546300000.0,2227200000.0,2353700000.0,2171400000.0
long_term_debt,0.0,0.0,30755200000.0,50539000000.0,53801700000.0,54584200000.0,46012500000.0,41972000000.0,39490000000.0,36217100000.0,18909000000.0,18425900000.0,17248100000.0
long_term_assets,0.0,0.0,34581900000.0,62231700000.0,68921400000.0,64201600000.0,61632300000.0,53265200000.0,49012200000.0,38473000000.0,53290300000.0,40976500000.0,36597600000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-2.19,-1.77,1.15,2.96
