,2013,2014,2016,2017,2018,2019,2021,2022,2023
cash_and_equiv,19300000.0,10600000.0,20100000.0,16700000.0,17300000.0,19000000.0,55200000.0,53700000.0,29100000.0
net_income,0.0,21700000.0,28900000.0,54600000.0,73900000.0,77700000.0,121300000.0,238400000.0,245400000.0
eps_diluted,0.0,-0.29,-1.04,1.29,1.73,1.82,2.75,5.2,5.36
long_term_debt,0.0,0.0,322500000.0,669400000.0,840600000.0,835700000.0,632100000.0,768100000.0,910400000.0
long_term_assets,0.0,0.0,226500000.0,308800000.0,403100000.0,677500000.0,844100000.0,987300000.0,1214600000.0
revenue,0.0,0.0,0.0,1861700000.0,2112300000.0,2357500000.0,2704500000.0,3475700000.0,4014500000.0
